"normal_quantile","empirical_quantile"
0.0275764057393917,0.157770082918888
0.0292481660850407,0.15812463106122
0.0309200081770108,0.1584092698286
0.0325919366966631,0.158452903718776
0.0342639563270503,0.158705060863244
0.0359360717530097,0.159085269734396
0.0376082876612559,0.161688061383927
0.039280608740472,0.161870005662632
0.0409530396814019,0.16369223675391
0.0426255851769444,0.164381132675575
0.0442982499222435,0.164931561083968
0.0459710386147824,0.164959984678311
0.0476439559544766,0.165249724550779
0.0493170066437656,0.167504334876979
0.0509901953877066,0.168154152384471
0.0526635268940685,0.169277715930259
0.0543370058734231,0.169726888442968
0.0560106370392413,0.171313341079298
0.0576844251079842,0.17509400810336
0.0593583747991979,0.17538765955205
0.0610324908356084,0.180325221912939
0.0627067779432138,0.1809986459925
0.0643812408513796,0.181339596239675
0.0660558842929336,0.183226619414062
0.0677307130042592,0.183720231467209
0.0694057317253907,0.18376549739138
0.0710809452001096,0.185922152635802
0.0727563581760375,0.187229195119792
0.0744319754047324,0.187241014884391
0.0761078016417856,0.188855817632583
0.0777838416469152,0.190208702249106
0.0794601001840632,0.19041190471826
0.0811365820214924,0.190773948391305
0.0828132919318813,0.192879741063918
0.0844902346924215,0.197091149545972
0.0861674150849155,0.198596395794496
0.0878448378958718,0.19954202937505
0.0895225079166036,0.200520421470653
0.0912004299433268,0.201450401400782
0.0928786087772565,0.203374943511287
0.0945570492247059,0.203969184831148
0.0962357560971854,0.204128006134421
0.0979147342114995,0.205811691097737
0.0995939883898468,0.20621958306985
0.10127352345992,0.206228774213279
0.102953344255004,0.206511632003331
0.104633455614075,0.208038862333954
0.106313862381904,0.211398456776842
0.107994569409154,0.217154063778743
0.109675581552481,0.217698195033386
0.111356903674635,0.219383643791378
0.113038540644565,0.222820629865815
0.114720497337515,0.222896492825857
0.116402778635129,0.224750214247496
0.118085389425553,0.225617927540058
0.119768334603538,0.230181658549049
0.121451619070543,0.231213872265382
0.123135247734837,0.231486382365694
0.124819225511602,0.232296215982537
0.126503557323044,0.237925860853545
0.128188248098486,0.238743152644929
0.129873302774482,0.239232534239979
0.131558726294919,0.24252293078086
0.133244523611124,0.242719081532357
0.134930699681965,0.245135048183529
0.136617259473966,0.247604225905954
0.138304207961405,0.252648623764387
0.139991550126426,0.256660762752527
0.141679290959147,0.258694334115903
0.143367435457767,0.259806218101129
0.145055988628672,0.260542269639651
0.146744955486549,0.26465238131207
0.14843434105449,0.267932313913671
0.150124150364106,0.268707711484669
0.151814388455637,0.269233966321144
0.153505060378057,0.270361626382626
0.155196171189194,0.271412029477959
0.156887725955836,0.271636298319643
0.158579729753843,0.274133755829683
0.160272187668264,0.275786107423004
0.161965104793443,0.277878291176351
0.163658486233141,0.27854223808452
0.165352337100645,0.279649269191252
0.167046662518882,0.280655769597072
0.168741467620538,0.282736014185341
0.170436757548171,0.283531885770406
0.172132537454328,0.285033038553909
0.173828812501662,0.290398731911099
0.17552558786305,0.291491445029145
0.177222868721707,0.293028821560291
0.178920660271312,0.294958592337626
0.18061896771612,0.299650990857483
0.182317796271085,0.300690939436137
0.184017151161979,0.300949777425429
0.185717037625516,0.301719555487888
0.187417460909469,0.306160068748262
0.189118426272792,0.307481210789252
0.19081993898575,0.308849200843211
0.192522004330032,0.309070094331526
0.194224627598883,0.309240822770481
0.195927814097225,0.31059157312618
0.197631569141782,0.310659695193613
0.199335898061207,0.314186814760095
0.201040806196209,0.317673065173102
0.20274629889968,0.321357311290621
0.204452381536821,0.32168418110959
0.206159059485273,0.321840841578969
0.207866338135247,0.327983775640724
0.209574222889649,0.328069180874064
0.211282719164219,0.329230189461868
0.212991832387653,0.329307668442124
0.214701568001744,0.329595994199479
0.21641193146151,0.329966092145625
0.218122928235328,0.331508268794453
0.219834563805069,0.331622867478519
0.221546843666235,0.332281017856012
0.223259773328092,0.334865450131161
0.224973358313811,0.337839843541365
0.226687604160602,0.3416166220274
0.228402516419851,0.341879156332251
0.230118100657266,0.342050671338559
0.23183436245301,0.342236401524468
0.233551307401847,0.344181451843009
0.23526894111328,0.345858865804745
0.236987269211696,0.346368406524401
0.238706297336511,0.346549431943573
0.240426031142308,0.348859105042546
0.242146476298991,0.348881441634296
0.243867638491923,0.353020385976286
0.245589523422081,0.35534966590668
0.247312136806196,0.356275283201931
0.249035484376909,0.356340880407869
0.250759571882916,0.357157364446121
0.252484405089121,0.360155844422229
0.254209989776788,0.364253846641775
0.255936331743693,0.367742941203196
0.257663436804279,0.369599662346777
0.259391310789807,0.372238090917203
0.261119959548518,0.37657138603139
0.262849388945785,0.377933027006897
0.264579604864272,0.379799441985862
0.266310613204095,0.380759882696116
0.268042419882977,0.381582140195984
0.269775030836415,0.383992237952805
0.271508452017839,0.3851010503749
0.273242689398773,0.388084925561757
0.274977748969005,0.388693538813837
0.276713636736747,0.390760144698817
0.278450358728805,0.390779880051605
0.280187920990744,0.391999004143849
0.281926329587061,0.393781522899977
0.28366559060135,0.3942032869341
0.285405710136475,0.394964943385606
0.287146694314745,0.397900338073308
0.288888549278085,0.398314971218431
0.29063128118821,0.399816986454897
0.292374896226804,0.400231867747463
0.294119400595696,0.400449328575294
0.295864800517036,0.405714737964306
0.29761110223348,0.409018865658937
0.299358312008367,0.412209966309351
0.301106436125905,0.414527764241832
0.302855480891349,0.41601267819233
0.304605452631194,0.417710300263053
0.306356357693353,0.418633227534531
0.308108202447355,0.420518392368863
0.309860993284523,0.421142813787712
0.311614736618174,0.422518260863796
0.313369438883806,0.424374521121742
0.315125106539292,0.424591726437741
0.316881746065078,0.425037238178049
0.318639363964375,0.426518708899289
0.320397966763361,0.426719696554713
0.322157561011378,0.427483035048849
0.323918153281133,0.427900499413668
0.325679750168902,0.429663110322796
0.327442358294733,0.43082104614138
0.329205984302651,0.431887076063854
0.330970634860867,0.432464973869866
0.332736316661984,0.434583690983578
0.334503036423212,0.435041512940969
0.336270800886575,0.435070209863289
0.338039616819126,0.438085838667423
0.339809491013167,0.441836063856258
0.341580430286459,0.442871282616787
0.343352441482445,0.443952939332999
0.345125531470472,0.447926401191525
0.34689970714601,0.448304293929777
0.348674975430875,0.449891554679627
0.350451343273461,0.450855233602607
0.352228817648962,0.452478088513396
0.354007405559604,0.45385718869297
0.355787114034875,0.453912888590926
0.357567950131761,0.454367512652322
0.359349920934978,0.45707941301941
0.361133033557212,0.459739182461866
0.362917295139356,0.462987680540883
0.364702712850752,0.465198455662541
0.366489293889434,0.465222588694554
0.368277045482373,0.467266122741586
0.370065974885723,0.468822265010794
0.371856089385075,0.46896337837699
0.3736473962957,0.46980763108225
0.375439902962811,0.470144880317991
0.377233616761812,0.471552904848953
0.379028545098558,0.471555508127466
0.380824695409619,0.473501936742987
0.382622075162534,0.474125079113986
0.384420691856081,0.478538974689222
0.386220553020544,0.478847712956191
0.388021666217977,0.481704991311461
0.389824039042481,0.482477476458929
0.391627679120473,0.483218095378923
0.393432594110967,0.483412332803066
0.395238791705844,0.485887282333298
0.397046279630143,0.488274757215748
0.398855065642337,0.488397138316285
0.40066515753462,0.489564544679627
0.402476563133199,0.491161654228146
0.404289290298579,0.491555262128091
0.40610334692586,0.49236514979962
0.407918740945035,0.494834958289951
0.409735480321281,0.494963687262481
0.411553573055269,0.499291552373523
0.413373027183463,0.500025929351411
0.415193850778427,0.501046294552861
0.417016051949135,0.501830817409371
0.418839638841287,0.501897911801179
0.420664619637616,0.507249128818927
0.422491002558212,0.507448939828277
0.424318795860844,0.507594711428437
0.426148007841278,0.508077485387569
0.427978646833609,0.508917030993681
0.429810721210588,0.511030398818098
0.431644239383956,0.514544615658784
0.433479209804779,0.516355500616014
0.435315640963789,0.516643192149299
0.437153541391722,0.518771157759277
0.43899291965967,0.519321627429915
0.440833784379422,0.520265070416383
0.442676144203822,0.52090928800523
0.44452000782712,0.523636016922164
0.446365383985334,0.527415839365967
0.448212281456609,0.529253148724691
0.450060709061585,0.529378592498657
0.451910675663763,0.531088301199936
0.45376219016988,0.531694227195782
0.455615261530281,0.533299277710049
0.457469898739305,0.533402754169705
0.459326110835663,0.533441900410847
0.461183906902825,0.535447309110796
0.463043296069413,0.535763081026802
0.464904287509595,0.53723873991532
0.46676689044348,0.538910194153881
0.468631114137526,0.542580359825855
0.470496967904941,0.543337481974108
0.472364461106095,0.543527294954437
0.474233603148933,0.54381803334471
0.476104403489395,0.544374165795255
0.477976871631837,0.54519476060905
0.479851017129458,0.54807501495613
0.48172684958473,0.548929548742106
0.483604378649834,0.549605066944973
0.485483614027097,0.550268058421687
0.487364565469441,0.550307888940176
0.489247242780823,0.553256001623896
0.491131655816697,0.556922142641634
0.493017814484465,0.566797114563596
0.494905728743939,0.567184127331109
0.496795408607811,0.574624369458405
0.498686864142122,0.576448567351156
0.50058010546674,0.579204637029584
0.502475142755837,0.579625974858386
0.504371986238381,0.580120971407608
0.506270646198622,0.581714576713294
0.50817113297659,0.582735625634108
0.510073456968595,0.585717915795293
0.511977628627735,0.586001489661955
0.513883658464409,0.586451958078731
0.515791557046827,0.587234932985711
0.517701335001543,0.58775512335778
0.519613003013972,0.590508632892001
0.521526571828932,0.591066847199747
0.523442052251177,0.593996482644944
0.525359455145946,0.594404713415981
0.527278791439508,0.596472938356348
0.529200072119728,0.597291364493806
0.531123308236617,0.600216310303156
0.533048510902909,0.601100371811953
0.534975691294633,0.601378282642043
0.536904860651692,0.601839433625451
0.53883603027845,0.605171749968981
0.540769211544328,0.60530898707441
0.5427044158844,0.6068430399289
0.544641654799999,0.608200093007909
0.546580939859332,0.609327685536332
0.548522282698098,0.611941213906748
0.550465695020112,0.613985517451164
0.552411188597943,0.614839594504554
0.554358775273547,0.614954634996138
0.556308466958918,0.617714083365188
0.558260275636743,0.619659503936826
0.560214213361059,0.621856335916364
0.562170292257926,0.622127315377338
0.5641285245261,0.622486099479537
0.566088922437716,0.623353078897929
0.568051498338983,0.628503717085891
0.570016264650879,0.62973618438164
0.57198323386986,0.6302662013611
0.573952418568573,0.631574913413584
0.575923831396582,0.632138405992442
0.577897485081095,0.63350973652738
0.579873392427704,0.635735018680333
0.581851566321139,0.637261030453167
0.583832019726014,0.637851875789653
0.585814765687599,0.641397617035276
0.587799817332593,0.643270485508426
0.589787187869905,0.647700265714509
0.591776890591446,0.648308237779904
0.593768938872932,0.64881468783172
0.595763346174689,0.649048290874586
0.597760126042478,0.652818344187434
0.599759292108324,0.653923861942035
0.60176085809135,0.654212270691942
0.60376483779863,0.657195670612545
0.605771245126046,0.658074701607584
0.607780094059157,0.658373250892519
0.60979139867408,0.658622943332685
0.611805173138376,0.66135551688024
0.613821431711951,0.66366095341809
0.615840188747972,0.670090333363303
0.617861458693779,0.670676110829371
0.619885256091827,0.673368396591121
0.621911595580624,0.675939720750829
0.62394049189569,0.678695580938909
0.625971959870521,0.679239530923484
0.62800601443757,0.684770868721131
0.630042670629235,0.685114585198308
0.632081943578864,0.685200752194465
0.63412384852177,0.686583862314849
0.636168400796254,0.691279425446458
0.63821561584465,0.691433845001278
0.640265509214374,0.694355134892138
0.642318096558993,0.696427661680017
0.644373393639299,0.700021559793657
0.646431416324407,0.701461682378883
0.648492180592857,0.703377790558518
0.650555702533734,0.703668761041703
0.652621998347801,0.705598590669348
0.654691084348651,0.706906396293079
0.656762976963864,0.71097376567648
0.658837692736188,0.713189076846119
0.660915248324727,0.71334479845389
0.662995660506153,0.714638846560223
0.665078946175923,0.716253565342213
0.667165122349522,0.716292962875045
0.669254206163712,0.717811484811399
0.671346214877805,0.71812269753805
0.67344116587495,0.720282084167874
0.675539076663432,0.727994750805298
0.677639964877996,0.728119112062782
0.67974384828118,0.728447034116523
0.681850744764672,0.728790711440552
0.683960672350682,0.731508018010787
0.686073649193329,0.740566576426565
0.688189693580052,0.741373571128247
0.690308823933034,0.744499954866784
0.692431058810651,0.745222798740508
0.694556416908933,0.75007991299413
0.696684917063051,0.752033234111319
0.698816578248817,0.752132724335132
0.700951419584212,0.752215920236707
0.703089460330929,0.752878856727047
0.705230719895935,0.754445151946429
0.707375217833061,0.757020804031632
0.709522973844608,0.757137021615194
0.711674007782977,0.75829858081014
0.713828339652317,0.758679745924797
0.715985989610205,0.759254108008704
0.718146977969336,0.761383339892939
0.720311325199247,0.765985621065963
0.722479051928063,0.766681057564284
0.724650178944256,0.767405735550258
0.726824727198447,0.76802806840533
0.729002717805219,0.768303819662482
0.731184172044954,0.772437602158219
0.73336911136571,0.773752161674889
0.735557557385111,0.775721872079995
0.737749531892264,0.777916335520616
0.739945056849712,0.778405800361011
0.742144154395409,0.779959764278187
0.744346846844718,0.780786577401975
0.746553156692447,0.78130537308995
0.748763106614909,0.783582520209283
0.750976719472009,0.786015651078309
0.753194018309367,0.78669079978095
0.755415026360469,0.788221911694196
0.757639767048844,0.788685439877429
0.759868263990279,0.79277060787575
0.762100540995067,0.795676533822801
0.764336622070278,0.797275949619794
0.766576531422076,0.799165058559806
0.768820293458062,0.800326528474843
0.771067932789649,0.800370405086848
0.773319474234482,0.801022406263945
0.775574942818884,0.802850205002551
0.777834363780343,0.806864962609773
0.780097762570036,0.806971202468025
0.782365164855387,0.809812074732058
0.784636596522669,0.810806891797521
0.78691208367964,0.811652140658415
0.789191652658222,0.811699712911856
0.791475330017218,0.811980927359554
0.793763142545069,0.813048502143287
0.796055117262663,0.816555459954945
0.798351281426168,0.817032839253745
0.800651662529929,0.817387524506046
0.802956288309394,0.818276269250578
0.805265186744091,0.819694782330206
0.807578386060657,0.820855825357644
0.809895914735898,0.825662272354969
0.812217801499913,0.826742812516708
0.814544075339258,0.828842703249322
0.816874765500164,0.83036277236833
0.819209901491795,0.830847548136964
0.821549513089577,0.831013465617087
0.823893630338558,0.831568335460497
0.826242283556835,0.83300494434234
0.828595503339034,0.83439845643348
0.830953320559838,0.837923862004301
0.833315766377581,0.842163965215036
0.835682872237893,0.842360317572568
0.838054669877407,0.84669730392208
0.840431191327524,0.8479609155848
0.842812468918244,0.85227361943716
0.84519853528205,0.852778555259822
0.847589423357864,0.861104799285561
0.849985166395066,0.862324541624815
0.852385797957575,0.862369706554013
0.854791351928003,0.863421768886946
0.857201862511873,0.870885328097101
0.859617364241912,0.871681902214809
0.862037891982408,0.876563888480404
0.864463480933651,0.876615938248352
0.866894166636438,0.88005374422618
0.869329984976658,0.880232943038276
0.871770972189959,0.880627243353558
0.874217164866484,0.882687204287171
0.876668599955698,0.885031354526073
0.879125314771293,0.885944073841841
0.881587346996175,0.895032168141073
0.88405473468754,0.895877769707799
0.886527516282038,0.89865504236351
0.889005730601025,0.899325585093282
0.891489416855903,0.901084722919099
0.893978614653564,0.901675227584023
0.896473364001916,0.907795500280873
0.898973705315516,0.908019021271131
0.901479679421297,0.915658990507815
0.903991327564401,0.917382450545391
0.906508691414112,0.917943536668829
0.909031813069893,0.919359323257227
0.911560735067541,0.919400406398363
0.914095500385439,0.919709872022049
0.916636152450934,0.919710401020794
0.91918273514682,0.924588012344826
0.921735292817943,0.925099082339195
0.924293870277933,0.92735817334532
0.926858512816044,0.932422977254753
0.929429266204136,0.933939535524498
0.932006176703778,0.934170588205364
0.93458929107348,0.935939382473623
0.937178656576067,0.936809980592315
0.939774320986186,0.938089108378835
0.94237633259795,0.938649098722397
0.944984740232741,0.941554180290761
0.947599593247138,0.944474576830407
0.950220941541015,0.944509936465077
0.952848835565784,0.945580282156377
0.955483326332795,0.947455386798767
0.958124465421903,0.950616058105276
0.960772304990192,0.953271162659132
0.963426897780878,0.953613894306685
0.966088297132373,0.954162048892938
0.968756556987539,0.959718783340906
0.97143173190311,0.966107396744045
0.974113877059309,0.966449105285626
0.976803048269651,0.976390604508227
0.979499301990942,0.978638430618376
0.98220269533347,0.978662893915294
0.984913286071416,0.982232067077287
0.987631132653452,0.983449238570225
0.990356294213575,0.986489052198982
0.993088830582139,0.986489658819161
0.995828802297131,0.988469858971381
0.99857627061566,0.989711232134976
1.00133129752569,0.992715358897067
1.00409394575803,0.995677412337699
1.00686427879852,0.996110761535859
1.00964236090055,1.00264795869433
1.01242825709775,1.00310933109729
1.01522203321703,1.00377169653328
1.01802375589183,1.01089879861184
1.02083349257569,1.01129931084909
1.02365131155609,1.01833009450784
1.02647728196857,1.02019476212308
1.0293114738112,1.02126211668913
1.03215395795931,1.02162995692081
1.03500480618056,1.02430238522537
1.03786409115035,1.02556748789597
1.04073188646754,1.02791374573523
1.04360826667053,1.02940209158372
1.04649330725368,1.03262576746777
1.0493870846841,1.03939252886884
1.05228967641885,1.04052975803445
1.05520116092244,1.04349642110322
1.05812161768478,1.04597723772417
1.06105112723954,1.04756061878173
1.06398977118292,1.04761059749028
1.06693763219277,1.04803454300118
1.06989479404827,1.04981007157035
1.07286134165,1.05277171423454
1.07583736104043,1.05388731636802
1.07882293942496,1.05661432241479
1.08181816519339,1.06032942019534
1.08482312794196,1.06224125545418
1.08783791849581,1.06324427175586
1.09086262893208,1.06500123445838
1.09389735260344,1.07066706183483
1.09694218416229,1.07120401649016
1.09999721958547,1.07185294076016
1.1030625561996,1.07379852643551
1.10613829270698,1.07599701024911
1.10922452921219,1.08148519456577
1.11232136724931,1.08247473988823
1.11542890980978,1.08368858277787
1.11854726137097,1.08403177599516
1.12167652792549,1.08604848448564
1.12481681701115,1.08833462875561
1.12796823774175,1.09007297036608
1.13113090083863,1.09115663119759
1.13430491866296,1.09312092296081
1.13749040524889,1.09597920512418
1.14068747633762,1.09918316066898
1.14389624941219,1.10478179845954
1.1471168437333,1.10603605889129
1.15034938037601,1.10828381545697
1.15359398226739,1.11033593519659
1.1568507742252,1.11055305810791
1.16011988299752,1.11335413088932
1.16340143730351,1.1143937401448
1.16669556787521,1.11468598745674
1.17000240750048,1.11584761616059
1.17332209106706,1.12331769637415
1.17665475560792,1.12449809321829
1.18000054034773,1.12501401856684
1.18335958675067,1.12650466451116
1.18673203856958,1.12956667880004
1.19011804189642,1.13343920231391
1.19351774521416,1.13653832155719
1.19693129945012,1.13670993033398
1.20035885803086,1.14019752853558
1.20380057693857,1.14171164163634
1.20725661476908,1.14273110277427
1.2107271327916,1.14625640817706
1.21421229501006,1.15013071353775
1.21771226822641,1.15251810676782
1.22122722210557,1.15581350126895
1.22475732924248,1.157036857233
1.22830276523102,1.15877117432783
1.23186370873498,1.15882046762796
1.23544034156125,1.15987093256114
1.23903284873511,1.16180557948761
1.24264141857788,1.16212769980564
1.2462662427869,1.16279586672778
1.24990751651799,1.16512049640188
1.25356543847045,1.16703299790179
1.2572402109747,1.16935971376492
1.26093204008267,1.17537894840009
1.26464113566108,1.17614973732512
1.26836771148758,1.17965647296356
1.27211198535006,1.18060214367143
1.27587417914913,1.18561696721548
1.27965451900386,1.18605094447547
1.28345323536102,1.1911804941766
1.28727056310794,1.19254778651607
1.29110674168896,1.19343296650581
1.29496201522591,1.1938391885675
1.29883663264251,1.2001153754223
1.30273084779302,1.20441531549695
1.30664491959526,1.20481563383983
1.31057911216813,1.21175223127398
1.31453369497389,1.21643569535631
1.31850894296539,1.21953419597112
1.32250513673844,1.22341180377681
1.32652256268947,1.22354762738101
1.3305615131789,1.23432890174726
1.33462228670019,1.23600998896249
1.33870518805512,1.24624906019665
1.34281052853528,1.25459218229494
1.34693862611028,1.25602921767254
1.35108980562281,1.25614778568538
1.35526439899101,1.25714273364099
1.35946274541826,1.25968795945088
1.36368519161101,1.26702024083791
1.36793209200476,1.26728380736641
1.37220380899873,1.27203400056149
1.37650071319949,1.27219736955239
1.38082318367416,1.27341208763119
1.38517160821344,1.27613916885939
1.38954638360497,1.28791653741694
1.3939479159177,1.2907153667939
1.3983766207975,1.29948764488386
1.40283292377481,1.30019641032653
1.40731726058482,1.30054483424705
1.41183007750081,1.32074552441354
1.41637183168123,1.32232240328268
1.42094299153141,1.32700289122687
1.42554403708045,1.33021921574477
1.43017546037413,1.33534853579952
1.4348377658847,1.34199191193454
1.43953147093846,1.34686297060594
1.44425710616187,1.35092344634286
1.4490152159475,1.35254396961974
1.45380635894057,1.3566758373593
1.45863110854737,1.36286128101919
1.4634900534667,1.36592276708656
1.46838379824566,1.36840545112849
1.47331296386098,1.39996021263455
1.47827818832758,1.40159060956205
1.48328012733562,1.40279505481662
1.48831945491792,1.40500864005591
1.49339686414932,1.41194269045077
1.49851306787998,1.4134919961907
1.50366879950451,1.4153256347736
1.50886481376916,1.41878696784794
1.51410188761928,1.42410979237878
1.51938082108956,1.42841832567459
1.52470243823962,1.43320866002517
1.53006758813783,1.43811916915857
1.53547714589635,1.4423176439355
1.5409320137606,1.44295616403836
1.54643312225675,1.44528342286369
1.55198143140083,1.45386946852097
1.55757793197375,1.46252237554724
1.56322364686628,1.47058411131939
1.56891963249893,1.47162592473627
1.57466698032173,1.47613925521206
1.58046681839936,1.47984049696075
1.58632031308752,1.48563605262128
1.59222867080707,1.48863820704264
1.59819313992282,1.49082059047582
1.60421501273442,1.49430785915005
1.61029562758768,1.50047151938184
1.61643637111502,1.52256090817059
1.62263868061485,1.53122925788106
1.62890404658028,1.53211184094936
1.63523401538865,1.53926703522112
1.64163019216438,1.54424241993867
1.64809424382866,1.5499468194372
1.65462790235108,1.55444588965173
1.66123296821931,1.55943139449748
1.66791131414484,1.56281020521219
1.67466488902432,1.56363617061115
1.68149572217813,1.56731718305094
1.68840592788974,1.57044806579807
1.69539771027214,1.57854425854872
1.70247336849002,1.58417030145822
1.70963530236957,1.58993794370253
1.71688601843104,1.59384839307938
1.72422813638311,1.59714199731081
1.73166439612225,1.60572208852078
1.73919766528525,1.60612047625394
1.74683094740835,1.60648167219581
1.75456739075262,1.61357973672142
1.76241029786239,1.62258910858607
1.77036313593116,1.6269008138748
1.77842954805874,1.63259624429719
1.78661336549347,1.66634911158928
1.79491862096532,1.67845666382676
1.8033495632291,1.69157074713557
1.8119106729526,1.70470317334583
1.82060668010226,1.71268943702547
1.82944258299993,1.72667589800663
1.83842366924778,1.74009871078653
1.84755553874675,1.75064338366901
1.85684412906592,1.76578237607162
1.86629574345811,1.76978515661994
1.87591708186162,1.77573276432638
1.88571527527979,1.78173437326839
1.89569792399184,1.79440294127779
1.90587314012117,1.8286650238644
1.91624959517396,1.83264425639804
1.92683657326391,1.83269347510201
1.93764403086297,1.83542879723587
1.94868266406637,1.84174652781883
1.95996398454005,1.8445877341641
1.97150040553684,1.84735360233018
1.98330533963357,1.85187575960085
1.99539331016782,1.85622320285639
2.00778007875478,1.89007022984665
2.02048279176341,1.89251139766497
2.03352014925305,1.89295715387846
2.04691260065176,1.91448215767422
2.06068257244429,1.91996843162881
2.07485473439331,1.93189150174885
2.08945631242749,1.93778190768348
2.10451745841314,1.93824793743778
2.12007168974215,1.94777323762942
2.13615641524579,1.96763473047809
2.15281356870043,1.97672182441451
2.17009037758456,1.99689884280076
2.18804030344137,1.99729900756411
2.2067242021743,2.01115737425741
2.22621176931717,2.01679257970626
2.24658335900282,2.02840230333842
2.26793229945836,2.03837811093488
2.29036787785527,2.05153327262833
2.31401924210648,2.06472683543612
2.33904058147661,2.0769516187325
2.36561812686429,2.08512446953033
2.39397979981851,2.0930655900392
2.42440881813204,2.14948157681862
2.45726339020544,2.18999940847165
2.49300610967025,2.22976257845474
2.53224944813996,2.27420461713805
2.5758293035489,2.2849020126824
2.62493045607371,2.29576461940971
2.68131553172515,2.29891767248356
2.74778138544499,2.37956135027892
2.82918532685353,2.58051680582851
2.9351994688667,2.60347473668166
3.09023230616781,2.84392050573834
3.40293283538533,2.88298891683651
