"normal_quantile","empirical_quantile"
-0.723292824966237,-0.451018493953335
-0.721665757053668,-0.448708859312841
-0.720040597403734,-0.446017565024993
-0.718417337263323,-0.439055246731008
-0.716795967929986,-0.438002704656162
-0.71517648075152,-0.437241438243491
-0.713558867125554,-0.437186238102344
-0.711943118499139,-0.434541077129115
-0.710329226368334,-0.433963449294957
-0.708717182277814,-0.432501019487666
-0.707106977820462,-0.431920052961736
-0.705498604636983,-0.430184004725313
-0.703892054415504,-0.42865817931201
-0.702287318891196,-0.423465064472074
-0.700684389845886,-0.423358081924879
-0.699083259107681,-0.423222657911212
-0.69748391855059,-0.420920053811033
-0.695886360094155,-0.420415015820513
-0.694290575703083,-0.420071776812623
-0.692696557386882,-0.41966627273131
-0.691104297199497,-0.41648665013257
-0.689513787238961,-0.416485193422675
-0.687925019647034,-0.414106172698557
-0.686337986608855,-0.413942706849858
-0.684752680352601,-0.41188221396802
-0.683169093149136,-0.410643937072103
-0.681587217311675,-0.409845645355966
-0.680007045195452,-0.405815077884931
-0.678428569197376,-0.402432690944564
-0.676851781755714,-0.401418735377086
-0.675276675349756,-0.401301380524961
-0.673703242499492,-0.400099183126145
-0.672131475765297,-0.397687660066923
-0.670561367747607,-0.397527515043654
-0.668992911086611,-0.39609242138496
-0.667426098461933,-0.395084195142674
-0.665860922592333,-0.392209027292954
-0.664297376235393,-0.391282216803194
-0.662735452187219,-0.389395664050118
-0.66117514328214,-0.386582433442784
-0.659616442392414,-0.385931362072197
-0.658059342427933,-0.385124882892545
-0.656503836335927,-0.384035075975752
-0.654949917100686,-0.383539896109555
-0.653397577743265,-0.38296619811019
-0.651846811321206,-0.382467397483491
-0.650297610928256,-0.382373734201137
-0.648749969694092,-0.380806464123675
-0.647203880784043,-0.380434430904758
-0.645659337398817,-0.376776884270933
-0.644116332774236,-0.374712521729178
-0.642574860180966,-0.372109802345398
-0.641034912924247,-0.371839576667399
-0.639496484343641,-0.370923822905276
-0.637959567812762,-0.369537096309484
-0.636424156739026,-0.365992743067894
-0.63489024456339,-0.364303961912626
-0.633357824760105,-0.363934104885168
-0.631826890836457,-0.361823539834533
-0.630297436332529,-0.36169420083278
-0.628769454820946,-0.361378056086528
-0.627242939906638,-0.358569085689873
-0.625717885226594,-0.356864775689891
-0.624194284449624,-0.355999764837409
-0.622672131276123,-0.355053057684588
-0.621151419437833,-0.354944932810761
-0.619632142697616,-0.354860893665266
-0.618114294849214,-0.353900667092643
-0.61659786971703,-0.35289497831009
-0.615082861155895,-0.352473664211011
-0.613569263050843,-0.350820635736556
-0.612057069316895,-0.350554129175058
-0.610546273898829,-0.350008292492521
-0.609036870770969,-0.348619623757282
-0.607528853936965,-0.347664683458749
-0.606022217429577,-0.345491300713351
-0.604516955310464,-0.345038020225904
-0.603013061669974,-0.344638661923215
-0.60151053062693,-0.344597894173478
-0.600009356328428,-0.34401388131228
-0.598509532949628,-0.34371948546806
-0.597011054693553,-0.343434243455672
-0.595513915790884,-0.342924952863909
-0.594018110499761,-0.342593662014932
-0.592523633105586,-0.341864256559139
-0.591030477920823,-0.341372459653971
-0.589538639284806,-0.341365526320877
-0.588048111563547,-0.337885618330355
-0.586558889149537,-0.337615719554836
-0.585070966461563,-0.336995759219328
-0.583584337944519,-0.335115634663671
-0.582098998069215,-0.334250967810869
-0.580614941332196,-0.326682425245001
-0.579132162255556,-0.32537638489302
-0.577650655386757,-0.322602855137769
-0.576170415298448,-0.321076429373044
-0.574691436588286,-0.32084711979081
-0.57321371387876,-0.320276548656974
-0.571737241817013,-0.31994474957569
-0.570262015074668,-0.319283530420564
-0.568788028347656,-0.319018941337941
-0.567315276356044,-0.318900057275831
-0.565843753843865,-0.318797889636259
-0.564373455578947,-0.318552122937778
-0.562904376352752,-0.318056559131171
-0.561436510980202,-0.316983685511062
-0.559969854299521,-0.316747416677322
-0.558504401172069,-0.314203862961082
-0.557040146482179,-0.313734002522965
-0.555577085137002,-0.313188430922154
-0.554115212066341,-0.312250110218817
-0.552654522222496,-0.31037449669017
-0.551195010580111,-0.310171638602686
-0.549736672136014,-0.309956365049187
-0.548279501909065,-0.306039232363104
-0.546823494940003,-0.305781303946067
-0.545368646291295,-0.305771972982488
-0.543914951046986,-0.305185431658166
-0.542462404312549,-0.30454816572703
-0.54101100121474,-0.303900433035086
-0.539560736901445,-0.303785960751388
-0.538111606541545,-0.303301804379454
-0.536663605324761,-0.302842877759181
-0.535216728461518,-0.296896940125105
-0.5337709711828,-0.296502346344433
-0.532326328740013,-0.295380848662542
-0.530882796404839,-0.2928399455322
-0.529440369469103,-0.292771639560044
-0.527999043244635,-0.289988097588687
-0.526558813063129,-0.288567068992228
-0.525119674276016,-0.285984329703188
-0.523681622254322,-0.285646600098813
-0.522244652388539,-0.285260499392176
-0.520808760088491,-0.285242357907285
-0.519373940783207,-0.283862001726449
-0.517940189920786,-0.281301075175238
-0.516507502968271,-0.280949038629499
-0.51507587541152,-0.27811859699564
-0.513645302755081,-0.278093785488602
-0.512215780522063,-0.277896127240019
-0.510787304254012,-0.277812090549097
-0.509359869510791,-0.277722831151793
-0.507933471870451,-0.276052387249391
-0.506508106929111,-0.273179650440822
-0.505083770300841,-0.27282376761761
-0.503660457617536,-0.272323216486052
-0.502238164528799,-0.270597854170369
-0.500816886701824,-0.269014553954128
-0.499396619821278,-0.267392441122193
