"standardized_alpha","quantity","standardized_error"
0.427900499413668,"Delta",0.0330571212223403
-1.29812553665949,"Delta",-0.812500306354848
-0.0939950410502403,"Delta",-0.61189123033907
0.45385718869297,"Delta",-0.0541423883575748
0.097930985240081,"Delta",-0.0933245835915144
-0.427106661212345,"Delta",-0.343357031539571
-0.385651005363476,"Delta",-0.636553244735112
1.96763473047809,"Delta",2.66036800084801
-0.0839156563586544,"Delta",-0.0725012099904729
-1.48530389155192,"Delta",-1.10398237242025
-0.922107978381789,"Delta",-0.960224958916465
-0.0537652760205106,"Delta",-0.355410085333632
0.731508018010787,"Delta",0.643870616843671
-0.334795197566126,"Delta",-0.572424399002899
0.79277060787575,"Delta",0.0773271378438379
-0.255807114166376,"Delta",-0.350546824506559
1.16512049640188,"Delta",1.51485907169129
0.597291364493806,"Delta",0.367059771483144
1.26728380736641,"Delta",0.567997829883688
0.158705060863244,"Delta",-0.478912936696004
-0.448424994737432,"Delta",-0.520167498426952
0.290398731911098,"Delta",0.15946269294692
-0.269809386972405,"Delta",-0.339191838591774
-0.304357670291361,"Delta",-0.352693639793143
0.151405641912166,"Delta",0.434501444885786
1.60648167219581,"Delta",1.62201161457454
0.623353078897929,"Delta",0.887976820930393
0.947455386798767,"Delta",1.17621328321264
-0.309526558249126,"Delta",-0.0508118384020815
2.06472683543609,"Delta",2.15051491566114
0.239232534239979,"Delta",0.39768409272727
0.471552904848953,"Delta",0.601758647247973
0.205811691097737,"Delta",0.248122534675751
0.0513260189014559,"Delta",-0.20100840001657
-0.771184666445798,"Delta",-0.881067737888727
-0.54518208252071,"Delta",-0.90478758423831
0.811652140658442,"Delta",0.900572174571012
0.187229195119792,"Delta",0.264369339709736
-0.535463315441409,"Delta",-0.780740716997665
-0.410580940944962,"Delta",-0.17126393301233
-0.0514787605421238,"Delta",-0.307057517699948
-0.61546180254095,"Delta",-0.659577827964131
0.728119112062782,"Delta",0.880577474561024
0.516643192149299,"Delta",0.049018032015448
-1.58471665113854,"Delta",-1.11423085444299
-1.44191717609677,"Delta",-1.0533632435043
0.0237406275684708,"Delta",-0.365836220791454
-1.26002176547423,"Delta",-1.08842401667762
0.582735625634135,"Delta",0.466743290719289
0.258694334115903,"Delta",0.258418797805166
0.18322661941409,"Delta",-0.118126129601869
-1.2943941999865,"Delta",-1.03538417023925
-0.242851294660276,"Delta",-0.203726239990682
0.752878856727047,"Delta",1.20559036550179
-1.19411993588883,"Delta",-0.906634161689006
-0.441923728709878,"Delta",-0.532007821760154
1.56363617061115,"Delta",2.68864827958522
-0.0773522624865741,"Delta",-0.168120671660393
1.89295715387845,"Delta",2.98215595406732
-2.69299165238776,"Delta",-1.23917497977221
-0.434957687467603,"Delta",-0.513841752597265
-0.0096238084950701,"Delta",-0.033546697910106
0.0510625353303605,"Delta",0.0534095398330483
-1.70842252164118,"Delta",-1.09437197492503
-1.68218271473614,"Delta",-1.25134967395378
0.268707711484669,"Delta",0.267064563625215
-0.419109899065863,"Delta",-0.777106959284392
0.629736184381666,"Delta",0.837382589705727
0.786015651078309,"Delta",-0.126818127282971
0.842163965215036,"Delta",0.39666654355157
-0.507298045631471,"Delta",-0.57568077002805
0.777916335520616,"Delta",0.64146625542331
0.381582140195984,"Delta",0.507001945892919
-1.65502958510113,"Delta",-1.0830413687308
1.25459218229494,"Delta",1.47865012591736
0.483412332803064,"Delta",0.669726443326577
1.29948764488386,"Delta",1.16389491443287
-1.82411667286726,"Delta",-1.23571087350405
-1.07478749266496,"Delta",-0.863021811134367
0.813048502143287,"Delta",0.921174228113693
-1.13151279441712,"Delta",-0.991085202691275
-0.572110460795986,"Delta",-0.942068219395361
1.06224125545418,"Delta",1.41691434918955
-0.72238852097589,"Delta",-0.77065839457276
-1.49640178529505,"Delta",-1.12750775842513
0.986489052198982,"Delta",0.441242930260883
0.775721872079968,"Delta",0.882931211384165
1.41349199619072,"Delta",1.80877506348194
1.21953419597115,"Delta",1.61512518106091
-1.2229897735342,"Delta",-0.981502625633727
0.8479609155848,"Delta",0.79274945548089
0.720282084167874,"Delta",1.06729490998256
-0.0974914560630208,"Delta",-0.294668908105315
-0.771163960157568,"Delta",-0.962432424642652
1.84735360233018,"Delta",2.72544766007855
1.15251810676782,"Delta",1.18307208129647
-0.215395971133445,"Delta",-0.484436132041981
-1.95899806427375,"Delta",-1.2264171740418
1.13653832155719,"Delta",1.43074594602651
-0.139273473707438,"Delta",-0.0427301897350146
-0.975962307484316,"Delta",-0.799791626936235
-0.800070452185247,"Delta",-0.964278879264054
0.0582726849978877,"Delta",-0.0940065930083075
0.346368406524401,"Delta",0.186920148215449
-0.703840130739975,"Delta",-0.648603348918264
0.132397481310947,"Delta",0.0209494920770413
0.137535079581368,"Delta",-0.00786329140911237
-1.36104797887216,"Delta",-1.02622861012354
1.19254778651607,"Delta",1.67559981158108
0.535447309110796,"Delta",0.0455363744191366
-0.273678387127696,"Delta",-0.625472194170681
0.353020385976286,"Delta",-0.421091275512239
-1.5480947298797,"Delta",-1.19500422749934
1.56281020521221,"Delta",1.44763455081283
1.78173437326839,"Delta",2.2122716164467
-2.28484863765097,"Delta",-1.36221876873996
-1.06393664574179,"Delta",-0.919486136634189
0.773752161674889,"Delta",0.614087153553285
-1.02872775239285,"Delta",-0.962837904506499
1.157036857233,"Delta",0.586106864391917
0.863421768886946,"Delta",0.81897782805894
0.714638846560223,"Delta",0.703179015966407
-0.000732297919540081,"Delta",0.0806872783955018
-0.447596227413203,"Delta",-0.55357464889281
-0.362383222742411,"Delta",-0.724370015067696
0.89865504236351,"Delta",1.5016820179001
-1.52943757793999,"Delta",-1.16846838227805
2.18999940847165,"Delta",3.74851241620427
-0.608956153970594,"Delta",-0.871908515749812
0.514544615658813,"Delta",0.219089762306267
0.34205067133859,"Delta",0.221939888344047
0.307481210789252,"Delta",0.613718736274924
0.83439845643348,"Delta",0.781206355958147
2.14948157681861,"Delta",3.40920964928635
0.613985517451164,"Delta",0.954536189291519
-0.653324600261455,"Delta",-0.709480034503745
-0.0420002491192136,"Delta",-0.0720503941278919
0.27854223808452,"Delta",-0.153353477964491
1.08604848448564,"Delta",0.127841315432813
0.453912888590926,"Delta",-0.13573624476356
0.516355500616014,"Delta",0.955301930576542
-0.539730684291631,"Delta",-0.531695139346097
0.111128422136039,"Delta",0.152570486571626
-0.2810976096132,"Delta",-0.177320126284971
-0.664662154149946,"Delta",-0.737358834063854
1.11055305810791,"Delta",1.20220130309835
-0.0534119963653248,"Delta",-0.521404831591406
-1.08033274708542,"Delta",-0.989332306557333
-2.18637652946627,"Delta",-1.30084513656503
0.164931561083996,"Delta",-0.013058876190188
1.18605094447547,"Delta",1.20831147419875
0.818276269250578,"Delta",0.574738815750489
0.356275283201931,"Delta",0.412395000319924
0.424591726437741,"Delta",0.204373432352042
1.41878696784794,"Delta",0.852069287081622
0.925099082339222,"Delta",1.76201410834511
0.54519476060905,"Delta",0.991291235623613
0.435041512940969,"Delta",0.069648639714382
0.924588012344855,"Delta",0.832261394398834
0.0739827478565223,"Delta",-0.135104676558099
-0.478013690404599,"Delta",-0.468257271356744
-0.758012034605078,"Delta",-0.773420444651303
-1.49420120472234,"Delta",-1.02313981323106
0.113276236142981,"Delta",0.348417367218285
-0.495863376615139,"Delta",-0.599186443859492
1.00264795869433,"Delta",0.81473651093908
-0.515089846590906,"Delta",-0.869739243791067
0.806971202468025,"Delta",0.947005457602563
1.89251139766497,"Delta",2.86967359562456
-2.2704668518518,"Delta",-1.33691248425959
0.181339596239675,"Delta",0.0682140064034057
-0.726092388652726,"Delta",-0.642607840973126
0.237925860853545,"Delta",-0.256647948986078
-0.859829652663916,"Delta",-0.981918608590024
0.614954634996138,"Delta",-0.085765859169165
-0.423815715572869,"Delta",-0.379813720842984
0.309070094331526,"Delta",-0.380405675010738
-0.40743648903478,"Delta",-0.726247242789665
-0.715024612705263,"Delta",-0.60620767277527
-0.775596477897,"Delta",-0.305080275293329
0.520265070416383,"Delta",0.760562101678114
-0.843626825577154,"Delta",-0.687681056671663
-0.339495646273297,"Delta",-0.330492654742399
1.44528342286369,"Delta",2.10676552939747
-0.273134765741186,"Delta",-0.507609494233576
-1.40330541644153,"Delta",-1.12390385776341
-0.830855101870733,"Delta",-0.66797370637197
0.899325585093284,"Delta",1.11442178066503
-0.910842459682942,"Delta",-0.732907477959955
-0.0708359240783816,"Delta",0.0669636434439261
0.161870005662632,"Delta",0.00469291082612407
-0.487926976325198,"Delta",-0.400290710374976
1.93778190768348,"Delta",2.71163518955484
1.00377169653328,"Delta",1.00794431966693
-0.759231035406539,"Delta",-0.631020770211977
-1.62508595518398,"Delta",-1.1249000471099
0.267932313913698,"Delta",0.134544854531351
0.518771157759277,"Delta",0.734589701663314
-1.41088945788786,"Delta",-1.13861996258152
0.673368396591121,"Delta",0.752526564717198
-0.559506012671541,"Delta",-0.675710901723737
0.346549431943573,"Delta",-0.181621853235144
1.69157074713557,"Delta",1.58491359491113
0.908019021271131,"Delta",0.686960991998026
-0.388492431596647,"Delta",-0.552085934803655
-0.898462868662697,"Delta",-0.750446141181587
0.93242297725475,"Delta",1.35120130325442
-2.50187915309847,"Delta",-1.45416779759863
-1.34742279665849,"Delta",-1.02245541761205
1.61357973672139,"Delta",2.55653066685374
0.825662272354969,"Delta",0.821044949786991
0.45707941301941,"Delta",-0.0835767044957975
0.759254108008704,"Delta",0.515429481180491
1.02556748789597,"Delta",0.909453388842247
0.341879156332251,"Delta",0.0632861956188704
-0.204048088178895,"Delta",-0.399820986097003
0.806864962609746,"Delta",0.746230730589124
-0.645778900425424,"Delta",-0.514591089645356
-0.358570898900424,"Delta",-0.214980508250971
-1.08826882138393,"Delta",-1.04563483535718
1.04803454300118,"Delta",0.582832379194949
-1.97640117221912,"Delta",-1.19287443077907
-1.57922898665327,"Delta",-1.13613761108153
0.367742941203224,"Delta",0.317519923016323
-0.575721397913798,"Delta",-0.55249429205356
-0.909184670503595,"Delta",-0.656492741964334
0.876563888480404,"Delta",0.779520228553687
0.247604225905954,"Delta",0.41899861035084
-0.526081836705694,"Delta",-0.468557728288006
-0.432216324170627,"Delta",-0.684208673598795
-0.48247888222841,"Delta",-0.492778243001526
1.16935971376492,"Delta",1.57313702524634
1.14625640817706,"Delta",1.67253833363727
-0.115225261248906,"Delta",-0.213568290604493
0.283531885770406,"Delta",0.118533609518395
0.0494480449478575,"Delta",0.0716666847755434
-1.2487816686221,"Delta",-1.05181852529452
0.544374165795257,"Delta",0.442353024950983
0.0295629693060619,"Delta",0.0454436821594774
0.548929548742107,"Delta",0.278542751870514
-0.618618712942558,"Delta",-0.314516169585142
0.85227361943716,"Delta",0.370235310881476
-0.635467653038037,"Delta",-0.833442424601489
-0.850722188093133,"Delta",-0.711952449791892
1.53211184094936,"Delta",1.93693565861497
0.543337481974138,"Delta",0.0796972904331992
-0.935990039723024,"Delta",-0.997791414542618
-0.104248907039403,"Delta",-0.187078920665891
-1.75133645463095,"Delta",-1.26581118384198
1.47613925521206,"Delta",1.98625218531363
-0.776431162411074,"Delta",-0.955779738897097
-0.478155755748119,"Delta",-0.802665807215115
2.22976257845472,"Delta",2.7315755034202
1.01089879861184,"Delta",1.44989464652254
0.109142566459584,"Delta",-0.193220743519596
-0.245064565178849,"Delta",-0.370143134554456
-0.00366664455863856,"Delta",0.322548100098958
1.32700289122687,"Delta",1.57756507891406
0.426518708899289,"Delta",0.148220709051139
0.52090928800523,"Delta",0.712676429796798
-0.257028345798664,"Delta",-0.0645137140000727
0.50104629455286,"Delta",1.15858252983684
-0.277226387559931,"Delta",-0.207269832052097
-1.24716980157971,"Delta",-0.963274460092125
1.4423176439355,"Delta",0.863374718734525
0.0977606024352405,"Delta",-0.0393595846766687
0.169277715930259,"Delta",-0.27384031380702
-1.83411885040411,"Delta",-1.24892928699265
-1.53944101770674,"Delta",-1.10402593126637
1.12331769637415,"Delta",0.783556998872783
0.685200752194465,"Delta",0.368292981897077
-2.95586907868411,"Delta",-1.60108873149827
1.76578237607162,"Delta",1.63302640314744
-0.642907457091892,"Delta",-0.350064987924465
1.42410979237878,"Delta",1.69277321053101
0.491555262128091,"Delta",0.945639934714346
-0.486647634922923,"Delta",-0.811570561300469
0.211398456776842,"Delta",0.186239922033016
0.102807899330433,"Delta",0.0866214559902997
0.797275949619797,"Delta",0.511921943493731
0.982232067077287,"Delta",0.835986353108048
1.07120401649016,"Delta",1.33381230012219
-0.155520351651407,"Delta",-0.106658305519896
0.862369706554013,"Delta",0.693667160659067
1.15987093256114,"Delta",1.75409253927523
-1.19858607608064,"Delta",-0.955365799548264
0.474125079113986,"Delta",0.667910514890606
0.691279425446458,"Delta",0.200723533643715
-0.419363532104368,"Delta",-0.465501363328308
0.885031354526073,"Delta",1.06810564354622
-0.083511814380655,"Delta",-0.168308472787989
-0.311806877595699,"Delta",-0.529717918527018
0.16369223675391,"Delta",0.198603207207085
0.442871282616787,"Delta",0.557526930160255
-0.0504857301320327,"Delta",0.0330884434476235
-0.459890327117092,"Delta",-0.662202547847425
0.579204637029584,"Delta",0.424765292736747
0.500025929351411,"Delta",-0.0150997731217905
0.399816986454897,"Delta",0.282855276058885
0.421142813787712,"Delta",0.553913979297074
-1.01113977884329,"Delta",-0.795020658724282
0.391999004143848,"Delta",0.100650029443266
0.507249128818927,"Delta",0.532784928394358
-0.644703364871409,"Delta",-0.555663853128166
-0.401479642922225,"Delta",-0.428805255561103
1.36840545112849,"Delta",0.657055726641047
0.157770082918888,"Delta",0.0760110839688403
-1.33243516217239,"Delta",-0.92222541129081
0.800370405086851,"Delta",0.926356491204227
1.45386946852097,"Delta",1.85045654273043
1.17614973732512,"Delta",1.12536877097675
-1.69560808306864,"Delta",-1.15540596801201
1.09007297036608,"Delta",1.12411659895263
-1.96889177449976,"Delta",-1.16236697367861
0.915658990507815,"Delta",0.702202326145929
0.728447034116523,"Delta",0.919240707772587
1.44295616403836,"Delta",1.14470882101043
0.488397138316285,"Delta",0.237466372211614
-2.26383966471573,"Delta",-1.14373604678145
-1.10759265888958,"Delta",-1.03816846981828
0.601100371811982,"Delta",0.944714744978754
0.308849200843211,"Delta",0.13086904809334
0.390760144698789,"Delta",0.378949228404141
-1.06086903781405,"Delta",-0.973465407487929
0.467266122741586,"Delta",0.159650271751586
-1.45657696665132,"Delta",-1.08318633474484
0.78669079978095,"Delta",0.67706579182525
0.852778555259822,"Delta",0.933824094202551
-0.583351509208524,"Delta",-0.423810768229528
-0.0267885515867098,"Delta",0.0989311333277258
0.611941213906748,"Delta",0.38375180629818
0.799165058559779,"Delta",1.02440199924222
1.08148519456577,"Delta",0.919660599505281
0.658074701607584,"Delta",0.537942766048159
-0.810476527062412,"Delta",-0.695898745853776
-1.76940874364195,"Delta",-1.18141945541934
0.617714083365186,"Delta",0.768043809213786
-1.31343644224857,"Delta",-1.06194743887368
0.833004944342314,"Delta",-0.227171231582392
-0.388993069921642,"Delta",-0.495895630586998
2.29576461940971,"Delta",3.09767720032342
-1.6232919315903,"Delta",-1.10399451689529
0.00904242128166853,"Delta",-0.011693897477217
0.58775512335781,"Delta",0.531438555089131
0.0975990472672255,"Delta",-0.561337221176899
0.159085269734396,"Delta",-0.114811349800297
1.20441531549697,"Delta",1.31898838686864
-0.460152498874488,"Delta",-0.577491531603214
-0.340008486268915,"Delta",-0.62175954353905
0.065594062755158,"Delta",0.149985530109814
-1.05416246965071,"Delta",-0.871477206706559
-0.322155825445322,"Delta",-0.459528101972119
-0.208168788814073,"Delta",-0.171452587300932
-1.20436664654457,"Delta",-1.00832984377142
0.294958592337626,"Delta",0.275200783465267
-0.208944028928243,"Delta",-0.238137461405061
0.441836063856258,"Delta",0.195520561642676
-0.267842311862764,"Delta",-0.683638334158825
0.635735018680335,"Delta",0.297216067416442
1.36592276708656,"Delta",1.25952429066287
-0.209947227260558,"Delta",-0.248798813722125
0.355349665906681,"Delta",0.399259962075369
1.13343920231391,"Delta",1.48084568427674
-1.29912447141516,"Delta",-1.03864166259817
-0.543753816532949,"Delta",-0.661451651189789
0.895032168141073,"Delta",1.15941157164909
0.280655769597072,"Delta",0.0421378680742101
-1.17821263134627,"Delta",-1.07818503851582
-0.646385590770442,"Delta",-0.360227529969953
0.394964943385606,"Delta",0.198878112240648
0.0183393272201707,"Delta",-0.128055731518167
1.5938483930794,"Delta",2.16732121162762
1.91448215767422,"Delta",2.66422054761551
0.661355516880238,"Delta",0.511779065592041
0.643270485508426,"Delta",1.12511937138496
-0.533023074871487,"Delta",-0.831854527380633
1.8445877341641,"Delta",2.6471419276241
-0.0168278747190939,"Delta",0.00189842643637631
-0.854427076876728,"Delta",-0.793568922077801
-0.590679280290499,"Delta",-0.804146198567301
-0.423616666048766,"Delta",-0.378494943852566
-0.0252523682133655,"Delta",0.0706250041650548
0.768028068405303,"Delta",0.790186603613307
-0.0252211701462457,"Delta",-0.119164740110068
0.00837016855925967,"Delta",-0.449730763726478
0.482477476458929,"Delta",0.541912881389292
0.741373571128247,"Delta",0.731276037016844
-1.00314261840547,"Delta",-1.03501240888822
-1.00760685099302,"Delta",-0.703034413164604
0.944509936465077,"Delta",1.51130803714282
0.0853498288600069,"Delta",0.297864271650031
0.880627243353587,"Delta",0.685482745964813
-0.579552497862097,"Delta",-0.497228022506429
1.04756061878173,"Delta",1.30304137818267
-2.35359768338638,"Delta",-1.36403434545817
-0.638452383322114,"Delta",-0.747544325813128
0.538910194153881,"Delta",0.453422778610238
-0.13591318525775,"Delta",-0.0330428286702867
-0.681506799026238,"Delta",-0.424962392202527
1.34686297060594,"Delta",1.70014163801943
0.058042094338495,"Delta",-0.484055263637721
0.633509736527381,"Delta",0.375953554711629
-0.607530894578619,"Delta",-0.414069892559339
-0.588211287726444,"Delta",-0.822493038205186
-0.0447741398785328,"Delta",-0.550937423315989
-1.34989690452076,"Delta",-1.12569341308504
0.131290010692459,"Delta",0.327774197118605
-1.82686081784148,"Delta",-1.18296478384995
-1.80843216974445,"Delta",-1.13894153036601
0.728790711440552,"Delta",1.18398299971392
0.783582520209283,"Delta",0.226447063057211
1.99689884280076,"Delta",2.42744576853836
-0.540535756658379,"Delta",-0.715882312360292
0.744499954866784,"Delta",0.83848238843012
0.941554180290758,"Delta",0.531818290193981
-0.434953179060682,"Delta",-0.604834959172635
0.187241014884391,"Delta",0.285550269983179
-1.15691352420704,"Delta",-0.914270805958612
0.586001489661955,"Delta",0.54525988094017
1.10603605889129,"Delta",1.53972601290453
0.0172374264401539,"Delta",-0.213204250996168
-2.28267435587316,"Delta",-1.34712615033518
0.581714576713268,"Delta",0.41490048095944
-0.31615303341908,"Delta",-0.209167126124398
-0.590419756557824,"Delta",-0.800406448507622
0.0881078270089218,"Delta",0.201179470028119
-1.33989832000233,"Delta",-0.987062878839224
-0.745945851998968,"Delta",-0.865649380844703
-0.287198625180871,"Delta",-0.698133566195063
-0.45459104377273,"Delta",-0.662733260911539
-0.00958490798525798,"Delta",-0.0270170273508784
-0.629614308087874,"Delta",-0.366295782650251
-0.881977500137777,"Delta",-0.843997691518769
-0.0883082352487786,"Delta",-0.439372630806631
-1.34534339111336,"Delta",-0.994414259008167
-0.513598363049766,"Delta",-0.722453838838245
-0.970171439777663,"Delta",-0.830077688828477
0.132101437923277,"Delta",0.0947373187387444
0.204128006134422,"Delta",0.108414568164414
0.017750173634886,"Delta",-0.472562723415787
0.264652381312042,"Delta",0.255282001338665
-2.2390920316713,"Delta",-1.33880776538557
0.811980927359554,"Delta",0.922882853764613
-0.824616233202192,"Delta",-0.576007891861481
0.54807501495613,"Delta",0.389207346248066
0.185922152635802,"Delta",-0.165664677441051
1.08368858277784,"Delta",1.19317968895699
-0.5473960111506,"Delta",-0.515235747767584
-0.227203767209709,"Delta",-0.609651087291078
-0.726358846684537,"Delta",-0.566044495987266
0.819694782330206,"Delta",0.866812991082191
0.148269094748474,"Delta",0.616523553602564
1.07379852643553,"Delta",0.970300923411316
1.32074552441354,"Delta",1.64074512278719
-0.435434988889709,"Delta",-0.437962400403961
0.201450401400782,"Delta",0.10903512376815
-0.208329921629764,"Delta",-0.862486773454792
-1.31233102972208,"Delta",-0.997152669181693
-0.720707133189753,"Delta",-0.715136846299591
0.321684181109618,"Delta",0.209433309847589
0.3416166220274,"Delta",0.553168290009146
-0.976615621910454,"Delta",-0.910949654559313
0.15812463106122,"Delta",-0.17752409544528
0.507448939828277,"Delta",-0.0995178831148588
-0.0398680173075083,"Delta",-0.117313463439246
0.454367512652322,"Delta",0.326221970755079
0.332281017856012,"Delta",0.418504291588937
0.976390604508227,"Delta",1.01042365267731
0.986489658819188,"Delta",1.03645171685568
0.508077485387569,"Delta",-0.39590485406256
2.29891767248356,"Delta",2.8689080210282
-0.0430372380884918,"Delta",-0.424297342920264
-0.312140269654204,"Delta",-0.0849054466165897
1.02126211668913,"Delta",1.79646240596026
0.18376549739138,"Delta",-0.358269849586425
-0.150441994744371,"Delta",-0.43607958770705
-0.643865845548413,"Delta",-0.824062600841522
-0.0491231310531042,"Delta",-0.286897511741769
-0.783153507500101,"Delta",-0.494891433976622
0.00708261372013448,"Delta",0.132227766213676
-0.229788912960217,"Delta",-0.0760067937726343
1.54424241993867,"Delta",1.90835504863025
2.58051680582851,"Delta",3.18882033187982
-1.24242837150724,"Delta",-1.02519791735743
-0.577660356895764,"Delta",-0.803314719392202
-0.791290909494388,"Delta",-0.70948066920273
-0.690676697999336,"Delta",-0.456799527394303
0.46896337837699,"Delta",-0.0272774084746729
0.511030398818098,"Delta",-0.133288415345546
-1.74924592386634,"Delta",-1.08034010040527
-2.56037332858029,"Delta",-1.46286505275061
0.871681902214809,"Delta",0.471235664390365
0.653923861942035,"Delta",0.398034502733376
0.28273601418534,"Delta",0.238230897844033
1.11335413088932,"Delta",1.74735212692261
1.22354762738104,"Delta",1.57225905362386
-0.426829991424268,"Delta",-0.536760376638884
0.75829858081014,"Delta",0.845760079022918
-0.0287485032336954,"Delta",-0.214013173326829
0.300690939436165,"Delta",-0.13210103908009
1.10828381545697,"Delta",0.658582022309272
0.590508632892001,"Delta",0.674511818524125
-0.0365994817208123,"Delta",-0.0300441674504285
-0.729693300638003,"Delta",-0.849493314705936
-0.0323160907417674,"Delta",-0.116202122172222
-0.97044770050909,"Delta",-0.792439982017302
-0.718464867921719,"Delta",-0.907424699520168
1.85622320285637,"Delta",2.56804047068507
0.938089108378835,"Delta",0.835183793701501
0.393781522899977,"Delta",0.101430675640156
0.549605066944973,"Delta",0.171092630384215
0.936809980592315,"Delta",1.09719989606029
0.523636016922192,"Delta",-0.12096680351996
-2.78372751871352,"Delta",-0.968804924041596
-0.255159132904428,"Delta",-0.338858009171447
-0.621149439758322,"Delta",-0.557828833613404
-1.66172535820041,"Delta",-1.212134771833
-0.429110986035029,"Delta",-0.678332870615298
-0.29668300583355,"Delta",-0.303499252400368
-0.387972270281054,"Delta",-0.675785324104152
0.274133755829683,"Delta",0.0393677743573238
2.84392050573834,"Delta",4.44550783859304
-1.70266254655683,"Delta",-1.06560149485071
0.348881441634296,"Delta",0.16405478040059
-1.18699668398259,"Delta",-1.03519349929479
0.882687204287198,"Delta",0.709660775013823
-0.152773946196421,"Delta",-0.27300007371688
-9.66271788502962e-05,"Delta",-0.319514923653218
-0.575774622655923,"Delta",-0.60645209357158
0.329595994199479,"Delta",0.143909974120504
-0.00494758421280864,"Delta",-0.292022600663542
1.09597920512418,"Delta",1.67160945139723
0.222896492825858,"Delta",0.110602662004501
0.0544367444653081,"Delta",0.162769241410332
-0.0224933815423271,"Delta",-0.0857400588789964
-0.773675042513105,"Delta",-0.703044086379951
0.919710401020794,"Delta",0.404933960988967
-1.76006518038775,"Delta",-1.23729530645135
-1.51488207777689,"Delta",-1.00078703140312
-0.600924399250389,"Delta",-0.64733047312547
-0.0272736151397129,"Delta",0.01824613693349
0.0390420111162676,"Delta",-0.201964956981423
1.83269347510201,"Delta",2.14859755585648
-0.675629353244589,"Delta",-0.724288655735748
0.830847548136964,"Delta",0.775286755795824
-0.0265442162991463,"Delta",-0.104412980540087
0.717811484811372,"Delta",0.738446582487698
-0.65350218898161,"Delta",-0.964722193632043
-0.0546302070642822,"Delta",-0.104443102330813
1.99729900756411,"Delta",3.29646506699029
-0.0454494815979865,"Delta",-0.390336104494213
-2.02616793449004,"Delta",-1.09914160403646
1.43320866002517,"Delta",1.17592127970794
0.658373250892521,"Delta",0.929765781588362
0.429663110322796,"Delta",0.6893148822122
0.0273785303636109,"Delta",-0.284388805272961
-0.54409426278031,"Delta",-0.563915072717592
0.508917030993681,"Delta",0.47959536503341
-0.55835037077057,"Delta",-0.501444720821104
-0.432472588992019,"Delta",-0.905508154375701
-0.450909265270406,"Delta",-0.669798456311278
0.92735817334532,"Delta",0.657528444903875
-0.88102295561544,"Delta",-0.948543879253398
0.716292962875074,"Delta",1.05770965901086
0.43458369098355,"Delta",0.288674993272288
0.321840841578969,"Delta",0.16556659058918
0.862324541624815,"Delta",0.758837444173023
-0.758206168243358,"Delta",-0.824191399495938
0.586451958078731,"Delta",1.03317057315102
1.16703299790182,"Delta",1.0953891678582
0.203969184831148,"Delta",-0.0184780299352933
-0.853736417880478,"Delta",-0.491815251386596
0.0643033859557317,"Delta",-0.462465125741172
1.1856169672155,"Delta",0.577287584582517
0.398314971218431,"Delta",0.00292665033404138
-2.07418741261436,"Delta",-1.39275796053634
-0.449952863434153,"Delta",-0.279249991480316
-1.23093369975692,"Delta",-1.0417015868537
-0.0269836077584256,"Delta",0.0633709884394651
0.449891554679627,"Delta",0.808744167295565
0.816555459954945,"Delta",0.81531211627709
0.901084722919099,"Delta",0.687510511288497
-1.37605826963073,"Delta",-0.981261426092238
-0.0868846300703956,"Delta",-0.407683635404531
0.0425147918640768,"Delta",0.0828749230555553
0.966449105285623,"Delta",1.00973306571511
0.601839433625451,"Delta",0.235217005134992
0.556922142641606,"Delta",0.289488212664806
-0.4614456894762,"Delta",-0.332909426750035
0.414527764241832,"Delta",-0.126790003508609
-0.705153807278453,"Delta",-0.828176642242622
-0.655770972877959,"Delta",-0.74957188693844
0.49236514979962,"Delta",0.515310964836411
-0.179689061122576,"Delta",-0.613404207571166
0.425037238178049,"Delta",0.454659126124947
0.136947705018426,"Delta",-0.562887110655387
-0.155304125515059,"Delta",-0.153315751292056
0.761383339892939,"Delta",0.808763709429777
0.462987680540912,"Delta",0.441441147613936
0.109644811226562,"Delta",0.0253430239927332
0.180325221912939,"Delta",-0.431823434218991
-0.173550444992101,"Delta",-0.578435784217459
-0.0171499253082942,"Delta",-0.427035695230913
1.30054483424705,"Delta",1.13438502046794
-1.0882273067621,"Delta",-0.68679182215473
-1.31065630075491,"Delta",-1.10042392039908
-0.734998917292676,"Delta",-0.437642094532213
-0.882997548584195,"Delta",-0.916258669619049
1.16180557948761,"Delta",0.969753888310203
1.52256090817059,"Delta",1.73746878918148
-1.28943559238267,"Delta",-0.868520523690276
0.501897911801152,"Delta",0.00181073279912186
-0.356807583350993,"Delta",-0.431595790616846
0.447926401191552,"Delta",-0.279142497739034
-0.318601484124288,"Delta",-0.360986038289643
-0.276869209223876,"Delta",-0.247768474228394
1.06324427175585,"Delta",1.08407618930705
-0.0453177075703265,"Delta",-0.239141053747135
1.06500123445835,"Delta",0.912160841472539
0.0259026002964873,"Delta",-0.278987841563897
-0.385534047002944,"Delta",-0.413762602927524
-0.944147827286112,"Delta",-0.848142481786044
0.0325345753251708,"Delta",-0.481834496081411
-0.449379081877835,"Delta",-0.516494528280635
-1.78583278151887,"Delta",-1.20741870617259
-0.953878189131312,"Delta",-0.689680449285496
0.631574913413584,"Delta",1.01060871725129
0.76830381966248,"Delta",0.696593994236989
1.5544458896517,"Delta",2.08674160039149
0.567184127331107,"Delta",0.44679807817764
