"fpca_gap_sym","fpca_gap_legacy_asymmetric","fpca_gap_wald_se","fpca_gap_wald_ci_raw_lower","fpca_gap_wald_ci_raw_upper","fpca_gap_wald_ci_lower","fpca_gap_wald_ci_upper","fpca_gap_wald_regular","fpca_p_equal_general","fpca_equality_draws","fpca_anderson_Q","fpca_anderson_p_equal","fpca_pair_score_identity_error","sample_lambda_upper","sample_lambda_lower","sample_gap_sym","raw_relative_gap","raw_relative_gap_legacy","lambda_pool","alpha_hat_upper","alpha_hat_lower","alpha_pool","proposed_gap_sym","corrected_relative_gap","corrected_relative_gap_legacy","Delta_pool","r2_pool","T_sample_HC","p_sample_HC","T_proposed","T2_proposed","p_proposed","proposed_gap_ci_raw_lower","proposed_gap_ci_raw_upper","proposed_gap_ci_raw_empty","proposed_gap_upper95","proposed_gap_upper95_boundary_fallback","proposed_gap_ci_boundary_lower","proposed_gap_ci_boundary_upper","proposed_gap_local_inference_valid","inference_valid","pair","upper_rank","fpca_p_equal","proposed_p_equal","sample_HC_p_equal","fpca_reject_equal","proposed_reject_equal","phase_separation_certified","gap_inference_valid","phase_valid","fpca_simple_gap_wald_valid","fpca_equality_rejected","proposed_equality_rejected","prespecified_cluster_member","equality_evidence","cluster","multiplicity","pooled_alpha","pooled_alpha_se","pooled_alpha_ci_lower","pooled_alpha_ci_upper","pooled_Delta","pooled_Delta_se","pooled_Delta_ci_lower","pooled_Delta_ci_upper","pooled_Delta_one_sided_lower","pooled_r2","pooled_r2_se","pooled_r2_ci_lower","pooled_r2_ci_upper","pooled_inference_valid","K0_sensitivity","domain_hours"
0.380214568262639,0.319479237991694,0.123195174840176,0.138756462506779,0.621672674018499,0.138756462506779,0.621672674018499,FALSE,0.0557994420055799,100000,5.52150477611421,0.0632441662988704,2.22044604925031e-16,1.65080212076858,1.12340511715036,0.380214568262639,0.319479237991694,0.319479237991694,1.38710361895947,1.71853662944024,1.1529113928805,1.43578271568344,0.393965157762176,0.329131906105472,0.329131906105472,0.932455079343759,0.965178713236506,2.32943508050869,0.0663286136042251,2.32963245468204,5.42718737390786,0.0662981233942116,0,0.697989785627539,FALSE,0.643413112296676,FALSE,0,0.697989785627539,TRUE,TRUE,"PC1-PC2",1,0.0557994420055799,0.0662981233942116,0.0663286136042251,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC1-PC2",2,1.43578271568344,0.121402919795268,1.19783736526671,1.67372806610017,0.932455079343759,0.000158761093560064,0.932143913318235,0.932766245369283,0.932193940583197,0.965178713236506,0.00300612907799682,0.959286808510753,0.971070617962258,TRUE,10,6
0.474893166445695,0.383768619093737,0.172965480648825,0.135887053805339,0.813899279086052,0.135887053805339,0.813899279086052,TRUE,0.011879881201188,100000,8.70490030619415,0.0128752276234536,2.22044604925031e-16,1.12340511715036,0.692277486658729,0.474893166445695,0.383768619093737,0.383768619093737,0.907841301904545,1.1529113928805,0.689744639631896,0.921502895454262,0.502716453940776,0.401736643517246,0.401736643517246,0.931024545025852,0.945035010172426,2.9692326098928,0.012177428718703,2.97042984070365,8.82345343854271,0.012134207859514,0.11052193838902,0.81193433980908,FALSE,0.757735000998181,FALSE,0.11052193838902,0.81193433980908,TRUE,TRUE,"PC2-PC3",2,0.011879881201188,0.012134207859514,0.012177428718703,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"both_reject_equality","PC2-PC3",2,0.921502895454262,0.0779777158091683,0.768669380871593,1.07433641003693,0.931024545025852,0.000435687155285201,0.930170613892967,0.931878476158738,0.930307903428265,0.945035010172426,0.00483773922007296,0.935553215534486,0.954516804810366,TRUE,10,6
0.179730186805041,0.164910490200149,0.152725826602577,-0.119606932845119,0.479067306455201,0,0.479067306455201,FALSE,0.650213497865021,100000,1.21627805853347,0.544362970593301,2.22044604925031e-16,0.692277486658729,0.578113666979311,0.179730186805041,0.164910490200149,0.164910490200149,0.63519557681902,0.689744639631896,0.566683110410902,0.628257284708774,0.195891135350683,0.178416071905495,0.178416071905495,0.92777439660028,0.91764024263111,1.1552750659216,0.513076542663324,1.1554512023924,1.33506748111004,0.512972141396967,0,0.479660565111397,FALSE,0.421972317711698,FALSE,0,0.479660565111397,TRUE,TRUE,"PC3-PC4",3,0.650213497865021,0.512972141396967,0.513076542663324,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC3-PC4",2,0.628257284708774,0.0532562658375873,0.523876921716012,0.732637647701536,0.92777439660028,0.00111724356682729,0.92558463944734,0.929964153753221,0.925936694467196,0.91764024263111,0.00751153773011945,0.902917899211562,0.932362586050658,TRUE,10,6
0.271568799900688,0.239102421121967,0.198202673815244,-0.116901302416729,0.660038902218106,0,0.660038902218106,FALSE,0.336086639133609,100000,2.79142360531341,0.247656690922547,2.22044604925031e-16,0.578113666979311,0.439885289520859,0.271568799900688,0.239102421121967,0.239102421121967,0.508999478250085,0.566683110410902,0.416897575357321,0.491953575018352,0.304571932370939,0.264319744671711,0.264319744671711,0.923239615460098,0.892321208237089,1.79073576473771,0.201217817290537,1.79210201563492,3.21162963444273,0.200725933311199,0,0.603617928710168,FALSE,0.548083579992175,FALSE,0,0.603617928710168,TRUE,TRUE,"PC4-PC5",4,0.336086639133609,0.200725933311199,0.201217817290537,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC4-PC5",2,0.491953575018352,0.0418043308006232,0.410018592251332,0.573888557785372,0.923239615460098,0.00215903058608819,0.919007993269845,0.927471237650351,0.919688326169872,0.892321208237089,0.0102515829917774,0.872228474788682,0.912413941685496,TRUE,10,6
0.225139108539099,0.20235958073373,0.195686681275087,-0.15839973901424,0.608677956092438,0,0.608677956092438,FALSE,0.469665303346967,100000,1.91293168740393,0.384248483315012,1.66533453693773e-16,0.439885289520859,0.350870286762482,0.225139108539099,0.20235958073373,0.20235958073373,0.395377788141671,0.416897575357321,0.319163895074368,0.368255552982117,0.265558473603118,0.234430915553265,0.234430915553265,0.911619490943721,0.849083964288014,1.55032495621517,0.300666460005259,1.55268228703497,2.41082228447214,0.299568808800623,0,0.562324974243842,FALSE,0.505900722919642,FALSE,0,0.562324974243842,TRUE,TRUE,"PC5-PC6",5,0.469665303346967,0.299568808800623,0.300666460005259,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC5-PC6",2,0.368255552982117,0.0314917557063627,0.306532845987713,0.429978259976522,0.911619490943721,0.00519783744485217,0.901431916754317,0.921807065133125,0.903069809170252,0.849083964288014,0.0157993328039621,0.818117841012486,0.880050087563542,TRUE,10,6
0.512912700595581,0.408221662832948,0.159217191141584,0.200852740238447,0.824972660952715,0.200852740238447,0.824972660952715,TRUE,0.00518994810051899,100000,10.2048702174449,0.00608191838621713,1.33226762955019e-15,2.59188319572135,1.5338203276952,0.512912700595581,0.408221662832948,0.408221662832948,2.06285176170827,2.5632932940917,1.45599666935758,2.01048091913747,0.550991162520582,0.431982023784166,0.431982023784166,0.956010598655411,0.931739789919869,3.29606523095149,0.00437423774816239,3.29907068359719,10.8838673753704,0.00433110017313653,0.179551628031666,0.857998680299224,FALSE,0.804647585781707,FALSE,0.179551628031666,0.857998680299224,TRUE,TRUE,"PC1-PC2",1,0.00518994810051899,0.00433110017313653,0.00437423774816239,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"both_reject_equality","PC1-PC2",2,2.01048091913747,0.167889282331645,1.68142397237717,2.33953786589778,0.956010598655411,0.000781012169771234,0.954479842931172,0.95754135437965,0.95472594795527,0.931739789919869,0.00607229394950506,0.919838312475298,0.943641267364439,TRUE,6,12
0.386839293116848,0.324143560257628,0.158892174861015,0.0754163529640176,0.698262233269678,0.0754163529640176,0.698262233269678,FALSE,0.0632593674063259,100000,5.71933731647181,0.0572877389415617,4.44089209850063e-16,1.5338203276952,1.03664234588056,0.386839293116848,0.324143560257628,0.324143560257628,1.28523133678788,1.45599666935758,0.929127812551947,1.19394995288868,0.441795688905783,0.361861306343579,0.361861306343579,0.945241883024765,0.87810767556167,2.6228286555245,0.0320770301025462,2.63031999196781,6.91858326014553,0.031452033804002,0,0.746326129344786,FALSE,0.692347620258917,FALSE,0,0.746326129344786,TRUE,TRUE,"PC2-PC3",2,0.0632593674063259,0.031452033804002,0.0320770301025462,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"methods_differ","PC2-PC3",2,1.19394995288868,0.100269538224674,0.997425269221854,1.3904746365555,0.945241883024765,0.00340018181090056,0.938577649134512,0.951906116915019,0.939649081640811,0.87810767556167,0.0121475994837339,0.854298818074934,0.901916533048405,TRUE,6,12
0.235698676495525,0.210850128394748,0.161846248811659,-0.0815141422082351,0.552911495199284,0,0.552911495199284,FALSE,0.38649613503865,100000,2.09787204938958,0.350310272377205,4.44089209850063e-16,1.03664234588056,0.81806617415221,0.235698676495525,0.210850128394748,0.210850128394748,0.927354260016384,0.929127812551947,0.687956450449593,0.810483696005019,0.29827927662187,0.25956747698678,0.25956747698678,0.910950156981464,0.796146933205057,1.73032171754892,0.223799073468485,1.74335576631381,3.03928932793961,0.218789616975202,0,0.598568876899152,FALSE,0.542568734543122,FALSE,0,0.598568876899152,TRUE,TRUE,"PC3-PC4",3,0.38649613503865,0.218789616975202,0.223799073468485,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC3-PC4",2,0.810483696005019,0.0693348125578979,0.674589960516703,0.946377431493334,0.910950156981464,0.0152137677488881,0.881131720124487,0.940768593838442,0.885925735920108,0.796146933205057,0.0271805342673188,0.742874064960556,0.849419801449559,TRUE,6,12
0.0111409869054486,0.011079269904982,0.150456777593339,-0.283748878407449,0.306030852218346,0,0.306030852218346,FALSE,0.99790002099979,100000,0.00465463181395787,0.997675390192963,4.44089209850063e-16,0.81806617415221,0.809002598208641,0.0111409869054486,0.011079269904982,0.011079269904982,0.813534386180426,0.687956450449593,0.677436440375061,0.682707087993351,0.0154094988266387,0.0152916802621105,0.0152916802621105,0.861595417255438,0.723039257264317,0.0875848740841537,0.996171791261794,0.0875902645655144,0.00767205444665681,0.996171320930192,,,TRUE,0.446034433028914,TRUE,0,0.446034433028914,TRUE,TRUE,"PC4-PC5",4,0.99790002099979,0.996171320930192,0.996171791261794,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC4-PC5",2,0.682707087993351,0.0600533296911252,0.565004724647036,0.800409451339667,0.861595417255438,0.0397870756267266,0.783614181976883,0.939576652533994,0.796151501605024,0.723039257264317,0.0510037825210736,0.623073680447699,0.823004834080935,TRUE,6,12
0.0509993126119088,0.049731184499484,0.138204357918382,-0.219876251414602,0.32187487663842,0,0.32187487663842,FALSE,0.960490395096049,100000,0.0975665946810339,0.952387492240468,4.44089209850063e-16,0.809002598208641,0.768769940736566,0.0509993126119088,0.049731184499484,0.049731184499484,0.788886269472604,0.677436440375061,0.629405029811046,0.653739982062436,0.0735076314301151,0.0709017225843691,0.0709017225843691,0.838980492187948,0.695252425017304,0.411446502995083,0.918839229696013,0.412310119846228,0.169999634927611,0.91851245206321,0,0.27994251042112,FALSE,0.180004923548474,FALSE,0,0.27994251042112,TRUE,TRUE,"PC5-PC6",5,0.960490395096049,0.91851245206321,0.918839229696013,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"both_insufficient_evidence","PC5-PC6",2,0.653739982062436,0.0582751615101004,0.539522764309384,0.767957199815487,0.838980492187948,0.0534429797065128,0.734234176736677,0.943726807639218,0.751074613182596,0.695252425017304,0.0631744381329802,0.571432801533109,0.8190720485015,TRUE,6,12
